Frame, Time (ms),Platform,Scenario,Game
492,8183.319,Parsec,Local,Tomb Raider 2013
493,8200.024,Parsec,Local,Tomb Raider 2013
494,8216.659,Parsec,Local,Tomb Raider 2013
495,8233.338,Parsec,Local,Tomb Raider 2013
496,8249.986,Parsec,Local,Tomb Raider 2013
497,8266.681,Parsec,Local,Tomb Raider 2013
498,8283.344,Parsec,Local,Tomb Raider 2013
499,8299.974,Parsec,Local,Tomb Raider 2013
500,8316.69,Parsec,Local,Tomb Raider 2013
501,8333.345,Parsec,Local,Tomb Raider 2013
502,8350,Parsec,Local,Tomb Raider 2013
503,8366.669,Parsec,Local,Tomb Raider 2013
504,8383.329,Parsec,Local,Tomb Raider 2013
505,8400.018,Parsec,Local,Tomb Raider 2013
506,8416.654,Parsec,Local,Tomb Raider 2013
507,8433.32,Parsec,Local,Tomb Raider 2013
508,8450.005,Parsec,Local,Tomb Raider 2013
509,8466.682,Parsec,Local,Tomb Raider 2013
510,8483.372,Parsec,Local,Tomb Raider 2013
511,8500.07,Parsec,Local,Tomb Raider 2013
512,8516.663,Parsec,Local,Tomb Raider 2013
513,8533.331,Parsec,Local,Tomb Raider 2013
514,8549.993,Parsec,Local,Tomb Raider 2013
515,8566.673,Parsec,Local,Tomb Raider 2013
516,8583.367,Parsec,Local,Tomb Raider 2013
517,8599.985,Parsec,Local,Tomb Raider 2013
518,8616.677,Parsec,Local,Tomb Raider 2013
519,8633.364,Parsec,Local,Tomb Raider 2013
520,8649.997,Parsec,Local,Tomb Raider 2013
521,8666.677,Parsec,Local,Tomb Raider 2013
522,8683.317,Parsec,Local,Tomb Raider 2013
523,8700,Parsec,Local,Tomb Raider 2013
524,8716.67,Parsec,Local,Tomb Raider 2013
525,8733.342,Parsec,Local,Tomb Raider 2013
526,8749.988,Parsec,Local,Tomb Raider 2013
527,8766.675,Parsec,Local,Tomb Raider 2013
528,8783.373,Parsec,Local,Tomb Raider 2013
529,8800.011,Parsec,Local,Tomb Raider 2013
530,8816.671,Parsec,Local,Tomb Raider 2013
531,8833.336,Parsec,Local,Tomb Raider 2013
532,8849.998,Parsec,Local,Tomb Raider 2013
533,8866.726,Parsec,Local,Tomb Raider 2013
534,8883.382,Parsec,Local,Tomb Raider 2013
535,8899.997,Parsec,Local,Tomb Raider 2013
536,8916.759,Parsec,Local,Tomb Raider 2013
537,8933.351,Parsec,Local,Tomb Raider 2013
