Frame, Time (ms),Platform,Scenario,Game
449,7466.424,Parsec,Simple,GRID
450,7483.088,Parsec,Simple,GRID
451,7499.807,Parsec,Simple,GRID
452,7516.41,Parsec,Simple,GRID
453,7533.087,Parsec,Simple,GRID
454,7549.736,Parsec,Simple,GRID
455,7566.401,Parsec,Simple,GRID
456,7583.077,Parsec,Simple,GRID
457,7599.756,Parsec,Simple,GRID
458,7616.416,Parsec,Simple,GRID
459,7633.084,Parsec,Simple,GRID
460,7649.755,Parsec,Simple,GRID
461,7666.412,Parsec,Simple,GRID
462,7683.073,Parsec,Simple,GRID
463,7699.736,Parsec,Simple,GRID
464,7716.423,Parsec,Simple,GRID
465,7732.999,Parsec,Simple,GRID
466,7749.742,Parsec,Simple,GRID
467,7766.594,Parsec,Simple,GRID
468,7783.107,Parsec,Simple,GRID
469,7799.689,Parsec,Simple,GRID
470,7816.413,Parsec,Simple,GRID
471,7833.083,Parsec,Simple,GRID
472,7849.749,Parsec,Simple,GRID
473,7866.457,Parsec,Simple,GRID
474,7883.061,Parsec,Simple,GRID
475,7899.72,Parsec,Simple,GRID
476,7916.438,Parsec,Simple,GRID
477,7933.044,Parsec,Simple,GRID
478,7949.74,Parsec,Simple,GRID
479,7966.619,Parsec,Simple,GRID
480,7983.044,Parsec,Simple,GRID
481,7999.787,Parsec,Simple,GRID
482,8016.358,Parsec,Simple,GRID
483,8033.143,Parsec,Simple,GRID
484,8049.762,Parsec,Simple,GRID
485,8066.412,Parsec,Simple,GRID
486,8083.105,Parsec,Simple,GRID
487,8099.739,Parsec,Simple,GRID
488,8116.39,Parsec,Simple,GRID
489,8133.026,Parsec,Simple,GRID
490,8149.742,Parsec,Simple,GRID
491,8166.409,Parsec,Simple,GRID
492,8183.076,Parsec,Simple,GRID
493,8199.739,Parsec,Simple,GRID
494,8216.418,Parsec,Simple,GRID
495,8233.089,Parsec,Simple,GRID
496,8249.743,Parsec,Simple,GRID
497,8266.427,Parsec,Simple,GRID
498,8283.087,Parsec,Simple,GRID
499,8299.74,Parsec,Simple,GRID
500,8316.512,Parsec,Simple,GRID
501,8333.089,Parsec,Simple,GRID
502,8349.75,Parsec,Simple,GRID
503,8366.413,Parsec,Simple,GRID
504,8383.077,Parsec,Simple,GRID
505,8399.718,Parsec,Simple,GRID
506,8416.417,Parsec,Simple,GRID
507,8433.089,Parsec,Simple,GRID
508,8449.766,Parsec,Simple,GRID
509,8466.425,Parsec,Simple,GRID
510,8483.141,Parsec,Simple,GRID
511,8499.751,Parsec,Simple,GRID
512,8516.414,Parsec,Simple,GRID
513,8533.042,Parsec,Simple,GRID
514,8549.746,Parsec,Simple,GRID
515,8566.416,Parsec,Simple,GRID
516,8583.089,Parsec,Simple,GRID
517,8599.745,Parsec,Simple,GRID
518,8616.442,Parsec,Simple,GRID
519,8633.083,Parsec,Simple,GRID
520,8649.772,Parsec,Simple,GRID
521,8666.421,Parsec,Simple,GRID
522,8683.088,Parsec,Simple,GRID
523,8699.789,Parsec,Simple,GRID
524,8716.435,Parsec,Simple,GRID
525,8733.074,Parsec,Simple,GRID
526,8749.787,Parsec,Simple,GRID
527,8766.468,Parsec,Simple,GRID
528,8783.134,Parsec,Simple,GRID
529,8799.775,Parsec,Simple,GRID
530,8816.445,Parsec,Simple,GRID
531,8833.103,Parsec,Simple,GRID
532,8849.781,Parsec,Simple,GRID
533,8866.424,Parsec,Simple,GRID
534,8883.096,Parsec,Simple,GRID
535,8899.753,Parsec,Simple,GRID
536,8916.46,Parsec,Simple,GRID
537,8933.086,Parsec,Simple,GRID
538,8949.751,Parsec,Simple,GRID
539,8966.436,Parsec,Simple,GRID
540,8983.101,Parsec,Simple,GRID
541,8999.736,Parsec,Simple,GRID
542,9016.352,Parsec,Simple,GRID
543,9033.117,Parsec,Simple,GRID
544,9049.905,Parsec,Simple,GRID
545,9066.501,Parsec,Simple,GRID
546,9083.193,Parsec,Simple,GRID
547,9099.754,Parsec,Simple,GRID
