Frame, Time (ms),Platform,Scenario,Game
447,7433.32,Parsec,Local,GRID
448,7449.997,Parsec,Local,GRID
449,7466.723,Parsec,Local,GRID
450,7483.354,Parsec,Local,GRID
451,7500.023,Parsec,Local,GRID
452,7516.685,Parsec,Local,GRID
453,7533.423,Parsec,Local,GRID
454,7550.058,Parsec,Local,GRID
455,7566.67,Parsec,Local,GRID
456,7583.323,Parsec,Local,GRID
457,7599.989,Parsec,Local,GRID
458,7616.703,Parsec,Local,GRID
459,7633.324,Parsec,Local,GRID
460,7649.994,Parsec,Local,GRID
461,7666.66,Parsec,Local,GRID
462,7683.324,Parsec,Local,GRID
463,7700.006,Parsec,Local,GRID
464,7716.662,Parsec,Local,GRID
465,7733.335,Parsec,Local,GRID
466,7750.009,Parsec,Local,GRID
467,7766.683,Parsec,Local,GRID
468,7783.341,Parsec,Local,GRID
469,7799.996,Parsec,Local,GRID
470,7816.67,Parsec,Local,GRID
471,7833.339,Parsec,Local,GRID
472,7850.006,Parsec,Local,GRID
473,7866.664,Parsec,Local,GRID
474,7883.322,Parsec,Local,GRID
475,7900.019,Parsec,Local,GRID
476,7916.666,Parsec,Local,GRID
477,7933.321,Parsec,Local,GRID
478,7950.042,Parsec,Local,GRID
479,7966.693,Parsec,Local,GRID
480,7983.331,Parsec,Local,GRID
481,8000.006,Parsec,Local,GRID
482,8016.678,Parsec,Local,GRID
483,8033.345,Parsec,Local,GRID
484,8050.119,Parsec,Local,GRID
485,8066.695,Parsec,Local,GRID
486,8083.337,Parsec,Local,GRID
487,8100.001,Parsec,Local,GRID
488,8116.676,Parsec,Local,GRID
489,8133.332,Parsec,Local,GRID
490,8150.008,Parsec,Local,GRID
491,8166.691,Parsec,Local,GRID
492,8183.361,Parsec,Local,GRID
493,8199.998,Parsec,Local,GRID
494,8216.688,Parsec,Local,GRID
495,8233.342,Parsec,Local,GRID
496,8250.012,Parsec,Local,GRID
497,8266.703,Parsec,Local,GRID
498,8283.34,Parsec,Local,GRID
499,8300.011,Parsec,Local,GRID
500,8316.683,Parsec,Local,GRID
501,8333.524,Parsec,Local,GRID
502,8350.04,Parsec,Local,GRID
503,8366.694,Parsec,Local,GRID
504,8383.348,Parsec,Local,GRID
505,8400.007,Parsec,Local,GRID
506,8416.698,Parsec,Local,GRID
507,8433.424,Parsec,Local,GRID
508,8450.032,Parsec,Local,GRID
509,8466.753,Parsec,Local,GRID
510,8483.418,Parsec,Local,GRID
511,8500.077,Parsec,Local,GRID
512,8516.69,Parsec,Local,GRID
513,8533.363,Parsec,Local,GRID
514,8550.036,Parsec,Local,GRID
515,8566.759,Parsec,Local,GRID
516,8583.431,Parsec,Local,GRID
517,8600.059,Parsec,Local,GRID
518,8616.697,Parsec,Local,GRID
519,8633.353,Parsec,Local,GRID
520,8650.029,Parsec,Local,GRID
521,8666.702,Parsec,Local,GRID
522,8683.379,Parsec,Local,GRID
523,8700.044,Parsec,Local,GRID
524,8716.709,Parsec,Local,GRID
525,8733.371,Parsec,Local,GRID
526,8750.043,Parsec,Local,GRID
527,8766.701,Parsec,Local,GRID
528,8783.374,Parsec,Local,GRID
529,8800.057,Parsec,Local,GRID
530,8816.709,Parsec,Local,GRID
531,8833.364,Parsec,Local,GRID
532,8850.034,Parsec,Local,GRID
533,8866.719,Parsec,Local,GRID
534,8883.376,Parsec,Local,GRID
535,8900.039,Parsec,Local,GRID
536,8916.704,Parsec,Local,GRID
537,8933.368,Parsec,Local,GRID
538,8950.071,Parsec,Local,GRID
539,8966.732,Parsec,Local,GRID
540,8983.373,Parsec,Local,GRID
541,9000.055,Parsec,Local,GRID
542,9016.71,Parsec,Local,GRID
543,9033.4,Parsec,Local,GRID
544,9050.05,Parsec,Local,GRID
545,9066.723,Parsec,Local,GRID
546,9083.371,Parsec,Local,GRID
547,9100.035,Parsec,Local,GRID
548,9116.802,Parsec,Local,GRID
549,9133.417,Parsec,Local,GRID
550,9150.054,Parsec,Local,GRID
551,9166.735,Parsec,Local,GRID
552,9183.379,Parsec,Local,GRID
553,9200.051,Parsec,Local,GRID
554,9216.72,Parsec,Local,GRID
555,9233.403,Parsec,Local,GRID
556,9250.048,Parsec,Local,GRID
557,9266.739,Parsec,Local,GRID
558,9283.384,Parsec,Local,GRID
559,9300.053,Parsec,Local,GRID
560,9316.749,Parsec,Local,GRID
561,9333.591,Parsec,Local,GRID
562,9350.09,Parsec,Local,GRID
563,9366.749,Parsec,Local,GRID
564,9383.409,Parsec,Local,GRID
565,9400.058,Parsec,Local,GRID
566,9416.743,Parsec,Local,GRID
567,9433.397,Parsec,Local,GRID
568,9450.056,Parsec,Local,GRID
569,9466.746,Parsec,Local,GRID
570,9483.395,Parsec,Local,GRID
571,9500.076,Parsec,Local,GRID
572,9516.731,Parsec,Local,GRID
573,9533.431,Parsec,Local,GRID
574,9550.077,Parsec,Local,GRID
575,9566.788,Parsec,Local,GRID
576,9583.428,Parsec,Local,GRID
577,9600.068,Parsec,Local,GRID
578,9616.734,Parsec,Local,GRID
579,9633.395,Parsec,Local,GRID
580,9650.095,Parsec,Local,GRID
581,9666.764,Parsec,Local,GRID
582,9683.407,Parsec,Local,GRID
583,9700.087,Parsec,Local,GRID
584,9716.738,Parsec,Local,GRID
585,9733.413,Parsec,Local,GRID
586,9750.135,Parsec,Local,GRID
587,9766.754,Parsec,Local,GRID
588,9783.407,Parsec,Local,GRID
589,9800.077,Parsec,Local,GRID
590,9816.747,Parsec,Local,GRID
