Frame, Time (ms),Platform,Scenario,Game
286,4749.896,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
287,4766.54,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
288,4783.254,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
289,4799.897,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
290,4816.7,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
291,4833.213,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
292,4849.911,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
293,4866.553,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
294,4883.248,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
295,4900.685,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
296,4916.579,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
297,4933.215,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
298,4949.874,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
299,4966.621,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
300,4983.253,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
301,4999.893,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
302,5016.595,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
303,5033.225,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
304,5049.902,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
305,5066.591,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
306,5083.225,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
307,5099.906,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
308,5116.603,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
309,5133.237,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
310,5149.925,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
311,5166.554,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
312,5183.225,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
313,5199.963,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
314,5216.698,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
315,5233.219,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
316,5249.908,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
317,5266.592,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
318,5283.292,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
319,5299.91,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
320,5316.673,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
321,5335.619,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
322,5349.905,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
323,5366.61,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
324,5383.234,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
325,5399.94,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
326,5416.595,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
327,5433.259,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
328,5449.932,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
329,5466.648,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
330,5483.311,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
331,5499.905,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
332,5516.623,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
333,5533.304,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
334,5549.916,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
335,5566.609,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
336,5583.237,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
337,5599.984,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
338,5616.579,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
339,5633.244,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
340,5649.943,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
341,5666.597,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
342,5683.293,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
343,5699.901,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
344,5716.611,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
345,5733.244,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
346,5749.951,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
347,5766.571,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
348,5783.241,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
349,5799.958,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
350,5816.616,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
351,5833.296,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
352,5849.913,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
353,5866.62,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
354,5883.278,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
355,5905.425,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
356,5916.56,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
357,5933.282,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
358,5949.921,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
359,5966.608,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
360,5983.288,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
361,5999.934,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
362,6016.644,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
363,6033.449,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
364,6049.931,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
365,6066.629,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
366,6083.268,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
367,6099.979,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
368,6116.603,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
369,6133.271,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
370,6149.935,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
371,6166.642,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
372,6183.311,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
373,6199.926,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
374,6216.668,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
375,6233.279,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
376,6249.928,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
